x,y1,y2
8.15,14384.0,9105.0
8.16,14358.0,9106.0
8.17,14412.0,9104.0
8.18,14358.0,9130.0
8.19,14347.0,9103.0
8.2,14448.0,9111.0
8.21,14442.0,9127.0
8.22,14426.0,9130.0
8.23,14478.0,9127.0
8.24,14453.0,9121.0
8.25,14407.0,9122.0
8.26,14487.0,9121.0
8.27,14501.0,9117.0
8.28,14447.0,9120.0
8.29,14528.0,9118.0
8.3,14551.0,9135.0
8.31,14539.0,9118.0
8.32,14553.0,9110.0
8.33,14561.0,9113.0
8.34,14566.0,9105.0
8.35,14576.0,9109.0
8.36,14576.0,9094.0
8.37,14594.0,9111.0
8.38,14673.0,9105.0
8.39,14653.0,9098.0
8.4,14650.0,9094.0
8.41,14719.0,9122.0
8.42,14689.0,9102.0
8.43,14660.0,9104.0
8.44,14753.0,9105.0
8.45,14729.0,9104.0
8.46,14737.0,9102.0
8.47,14802.0,9102.0
8.48,14733.0,9109.0
8.49,14737.0,9099.0
8.5,14779.0,9096.0
8.51,14707.0,9101.0
8.52,14707.0,9101.0
8.53,14794.0,9104.0
8.54,14746.0,9102.0
8.55,14748.0,9106.0
8.56,14817.0,9097.0
8.57,14750.0,9133.0
8.58,14725.0,9098.0
8.59,14782.0,9105.0
8.6,14769.0,9106.0
8.61,14780.0,9106.0
8.62,14805.0,9115.0
8.63,14801.0,9117.0
8.64,14804.0,9113.0
8.65,14804.0,9101.0
8.66,14801.0,9110.0
8.67,14794.0,9102.0
8.68,14835.0,9101.0
8.69,14832.0,9093.0
8.7,14809.0,9123.0
8.71,14901.0,9126.0
8.72,14860.0,9108.0
8.73,14836.0,9101.0
8.74,14910.0,9104.0
8.75,14859.0,9107.0
8.76,14813.0,9113.0
8.77,14875.0,9127.0
8.78,14924.0,9098.0
8.79,14900.0,9127.0
8.8,14953.0,9115.0
8.81,14874.0,9117.0
8.82,14910.0,9118.0
8.83,14962.0,9102.0
8.84,14959.0,9125.0
8.85,14940.0,9116.0
8.86,15023.0,9120.0
8.87,15013.0,9121.0
8.88,15024.0,9123.0
8.89,15063.0,9114.0
8.9,14991.0,9118.0
8.91,15006.0,9094.0
8.92,15110.0,9122.0
8.93,15052.0,9118.0
8.94,15045.0,9120.0
8.95,15131.0,9120.0
8.96,15080.0,9127.0
8.97,15074.0,9120.0
8.98,15125.0,9104.0
8.99,15057.0,9121.0
9.0,15029.0,9109.0
9.01,15094.0,9114.0
9.02,15063.0,9128.0
9.03,15053.0,9097.0
9.04,15147.0,9125.0
9.05,15088.0,9121.0
9.06,15033.0,9121.0
9.07,15076.0,9119.0
9.08,15046.0,9122.0
9.09,15033.0,9118.0
9.1,15108.0,9123.0
9.11,15130.0,9121.0
9.12,15097.0,9130.0
9.13,15122.0,9123.0
9.14,15069.0,9124.0
9.15,15069.0,9103.0
9.16,15111.0,9127.0
9.17,15074.0,9130.0
